iter,tec,vintage,year_all,Level
2138,OTL,2050,2050,0.000e+00
2138,CTL,2020,2020,0.000e+00
2138,CTL,2020,2025,0.000e+00
2138,CTL,2020,2030,0.000e+00
2138,CTL,2020,2035,0.000e+00
2138,CTL,2025,2025,0.000e+00
2138,CTL,2025,2030,0.000e+00
2138,CTL,2025,2035,0.000e+00
2138,CTL,2025,2040,0.000e+00
2138,CTL,2030,2030,0.000e+00
2138,CTL,2030,2035,0.000e+00
2138,CTL,2030,2040,0.000e+00
2138,CTL,2030,2045,0.000e+00
2138,CTL,2035,2035,0.000e+00
2138,CTL,2035,2040,0.000e+00
2138,CTL,2035,2045,0.000e+00
2138,CTL,2035,2050,0.000e+00
2138,CTL,2040,2040,0.000e+00
2138,CTL,2040,2045,0.000e+00
2138,CTL,2040,2050,0.000e+00
2138,CTL,2045,2045,0.000e+00
2138,CTL,2045,2050,0.000e+00
2138,CTL,2050,2050,0.000e+00
2138,PTL,2020,2020,3.595e-07
2138,PTL,2020,2025,3.595e-07
2138,PTL,2020,2030,3.595e-07
2138,PTL,2020,2035,3.595e-07
2138,PTL,2025,2025,4.272e+00
2138,PTL,2025,2030,4.272e+00
2138,PTL,2025,2035,0.000e+00
2138,PTL,2025,2040,0.000e+00
2138,PTL,2030,2030,5.075e+07
2138,PTL,2030,2035,1.268e+00
2138,PTL,2030,2040,1.506e+07
2138,PTL,2030,2045,0.000e+00
2138,PTL,2035,2035,0.000e+00
2138,PTL,2035,2040,0.000e+00
2138,PTL,2035,2045,0.000e+00
2138,PTL,2035,2050,0.000e+00
2138,PTL,2040,2040,0.000e+00
2138,PTL,2040,2045,0.000e+00
2138,PTL,2040,2050,0.000e+00
2138,PTL,2045,2045,8.328e+07
2138,PTL,2045,2050,8.328e+07
2138,PTL,2050,2050,3.720e+08
2138,BTL,2020,2020,0.000e+00
2138,BTL,2020,2025,0.000e+00
2138,BTL,2020,2030,0.000e+00
2138,BTL,2020,2035,0.000e+00
2138,BTL,2025,2025,0.000e+00
2138,BTL,2025,2030,0.000e+00
2138,BTL,2025,2035,0.000e+00
2138,BTL,2025,2040,0.000e+00
2138,BTL,2030,2030,0.000e+00
2138,BTL,2030,2035,0.000e+00
2138,BTL,2030,2040,0.000e+00
2138,BTL,2030,2045,0.000e+00
2138,BTL,2035,2035,0.000e+00
2138,BTL,2035,2040,0.000e+00
2138,BTL,2035,2045,0.000e+00
2138,BTL,2035,2050,0.000e+00
2138,BTL,2040,2040,0.000e+00
2138,BTL,2040,2045,0.000e+00
2138,BTL,2040,2050,0.000e+00
2138,BTL,2045,2045,0.000e+00
2138,BTL,2045,2050,0.000e+00
2138,BTL,2050,2050,0.000e+00
2139,OTL,2020,2020,7.184e+08
2139,OTL,2020,2025,7.184e+08
2139,OTL,2020,2030,7.184e+08
2139,OTL,2020,2035,0.000e+00
2139,OTL,2025,2025,1.783e+08
2139,OTL,2025,2030,1.783e+08
2139,OTL,2025,2035,1.783e+08
2139,OTL,2025,2040,1.783e+08
2139,OTL,2030,2030,1.152e+08
2139,OTL,2030,2035,1.152e+08
2139,OTL,2030,2040,1.152e+08
2139,OTL,2030,2045,1.152e+08
2139,OTL,2035,2035,6.271e+08
2139,OTL,2035,2040,6.271e+08
2139,OTL,2035,2045,6.271e+08
2139,OTL,2035,2050,6.271e+08
2139,OTL,2040,2040,0.000e+00
2139,OTL,2040,2045,0.000e+00
2139,OTL,2040,2050,0.000e+00
2139,OTL,2045,2045,0.000e+00
2139,OTL,2045,2050,0.000e+00
2139,OTL,2050,2050,0.000e+00
2139,CTL,2020,2020,0.000e+00
2139,CTL,2020,2025,0.000e+00
2139,CTL,2020,2030,0.000e+00
2139,CTL,2020,2035,0.000e+00
2139,CTL,2025,2025,0.000e+00
2139,CTL,2025,2030,0.000e+00
2139,CTL,2025,2035,0.000e+00
2139,CTL,2025,2040,0.000e+00
2139,CTL,2030,2030,0.000e+00
2139,CTL,2030,2035,0.000e+00
2139,CTL,2030,2040,0.000e+00
2139,CTL,2030,2045,0.000e+00
2139,CTL,2035,2035,0.000e+00
2139,CTL,2035,2040,0.000e+00
2139,CTL,2035,2045,0.000e+00
2139,CTL,2035,2050,0.000e+00
2139,CTL,2040,2040,0.000e+00
2139,CTL,2040,2045,0.000e+00
2139,CTL,2040,2050,0.000e+00
2139,CTL,2045,2045,0.000e+00
2139,CTL,2045,2050,0.000e+00
2139,CTL,2050,2050,0.000e+00
2139,PTL,2020,2020,0.000e+00
2139,PTL,2020,2025,0.000e+00
2139,PTL,2020,2030,0.000e+00
2139,PTL,2020,2035,0.000e+00
2139,PTL,2025,2025,0.000e+00
2139,PTL,2025,2030,0.000e+00
2139,PTL,2025,2035,0.000e+00
2139,PTL,2025,2040,0.000e+00
2139,PTL,2030,2030,6.322e+00
2139,PTL,2030,2035,0.000e+00
2139,PTL,2030,2040,0.000e+00
2139,PTL,2030,2045,0.000e+00
2139,PTL,2035,2035,7.512e+07
2139,PTL,2035,2040,7.512e+07
2139,PTL,2035,2045,0.000e+00
2139,PTL,2035,2050,0.000e+00
2139,PTL,2040,2040,1.506e+07
2139,PTL,2040,2045,0.000e+00
2139,PTL,2040,2050,0.000e+00
2139,PTL,2045,2045,1.584e+08
2139,PTL,2045,2050,1.584e+08
2139,PTL,2050,2050,2.065e+07
2139,BTL,2020,2020,0.000e+00
2139,BTL,2020,2025,0.000e+00
2139,BTL,2020,2030,0.000e+00
2139,BTL,2020,2035,0.000e+00
2139,BTL,2025,2025,0.000e+00
2139,BTL,2025,2030,0.000e+00
2139,BTL,2025,2035,0.000e+00
2139,BTL,2025,2040,0.000e+00
2139,BTL,2030,2030,0.000e+00
2139,BTL,2030,2035,0.000e+00
2139,BTL,2030,2040,0.000e+00
2139,BTL,2030,2045,0.000e+00
2139,BTL,2035,2035,0.000e+00
2139,BTL,2035,2040,0.000e+00
2139,BTL,2035,2045,0.000e+00
2139,BTL,2035,2050,0.000e+00
2139,BTL,2040,2040,0.000e+00
2139,BTL,2040,2045,0.000e+00
2139,BTL,2040,2050,0.000e+00
2139,BTL,2045,2045,0.000e+00
2139,BTL,2045,2050,0.000e+00
2139,BTL,2050,2050,0.000e+00
2140,OTL,2020,2020,7.184e+08
2140,OTL,2020,2025,6.932e+08
2140,OTL,2020,2030,7.184e+08
2140,OTL,2020,2035,7.184e+08
2140,OTL,2025,2025,2.035e+08
2140,OTL,2025,2030,2.035e+08
2140,OTL,2025,2035,2.035e+08
2140,OTL,2025,2040,2.035e+08
2140,OTL,2030,2030,0.000e+00
2140,OTL,2030,2035,0.000e+00
2140,OTL,2030,2040,0.000e+00
2140,OTL,2030,2045,0.000e+00
2140,OTL,2035,2035,0.000e+00
2140,OTL,2035,2040,0.000e+00
2140,OTL,2035,2045,0.000e+00
2140,OTL,2035,2050,0.000e+00
2140,OTL,2040,2040,8.644e+08
2140,OTL,2040,2045,8.644e+08
2140,OTL,2040,2050,8.644e+08
2140,OTL,2045,2045,0.000e+00
2140,OTL,2045,2050,0.000e+00
2140,OTL,2050,2050,0.000e+00
2140,CTL,2020,2020,0.000e+00
2140,CTL,2020,2025,0.000e+00
2140,CTL,2020,2030,0.000e+00
2140,CTL,2020,2035,0.000e+00
2140,CTL,2025,2025,0.000e+00
2140,CTL,2025,2030,0.000e+00
2140,CTL,2025,2035,0.000e+00
2140,CTL,2025,2040,0.000e+00
2140,CTL,2030,2030,0.000e+00
2140,CTL,2030,2035,0.000e+00
2140,CTL,2030,2040,0.000e+00
2140,CTL,2030,2045,0.000e+00
2140,CTL,2035,2035,0.000e+00
2140,CTL,2035,2040,0.000e+00
2140,CTL,2035,2045,0.000e+00
2140,CTL,2035,2050,0.000e+00
2140,CTL,2040,2040,0.000e+00
2140,CTL,2040,2045,0.000e+00
2140,CTL,2040,2050,0.000e+00
2140,CTL,2045,2045,0.000e+00
2140,CTL,2045,2050,0.000e+00
2140,CTL,2050,2050,0.000e+00
2140,PTL,2020,2020,2.808e-07
2140,PTL,2020,2025,2.808e-07
2140,PTL,2020,2030,2.808e-07
2140,PTL,2020,2035,2.808e-07
2140,PTL,2025,2025,3.337e+00
2140,PTL,2025,2030,3.337e+00
2140,PTL,2025,2035,3.337e+00
2140,PTL,2025,2040,0.000e+00
2140,PTL,2030,2030,3.964e+07
2140,PTL,2030,2035,3.964e+07
2140,PTL,2030,2040,0.000e+00
2140,PTL,2030,2045,3.964e+07
2140,PTL,2035,2035,3.490e+07
2140,PTL,2035,2040,0.000e+00
2140,PTL,2035,2045,3.490e+07
2140,PTL,2035,2050,3.490e+07
2140,PTL,2040,2040,2.533e+07
2140,PTL,2040,2045,3.011e+07
2140,PTL,2040,2050,3.011e+07
2140,PTL,2045,2045,0.000e+00
2140,PTL,2045,2050,0.000e+00
2140,PTL,2050,2050,9.536e+06
2140,BTL,2020,2020,0.000e+00
2140,BTL,2020,2025,0.000e+00
2140,BTL,2020,2030,0.000e+00
2140,BTL,2020,2035,0.000e+00
2140,BTL,2025,2025,0.000e+00
2140,BTL,2025,2030,0.000e+00
2140,BTL,2025,2035,0.000e+00
2140,BTL,2025,2040,0.000e+00
2140,BTL,2030,2030,0.000e+00
2140,BTL,2030,2035,0.000e+00
2140,BTL,2030,2040,0.000e+00
2140,BTL,2030,2045,0.000e+00
2140,BTL,2035,2035,0.000e+00
2140,BTL,2035,2040,0.000e+00
2140,BTL,2035,2045,0.000e+00
2140,BTL,2035,2050,0.000e+00
2140,BTL,2040,2040,0.000e+00
2140,BTL,2040,2045,0.000e+00
2140,BTL,2040,2050,0.000e+00
2140,BTL,2045,2045,0.000e+00
2140,BTL,2045,2050,0.000e+00
2140,BTL,2050,2050,0.000e+00
2141,OTL,2020,2020,7.184e+08
2141,OTL,2020,2025,7.184e+08
2141,OTL,2020,2030,7.184e+08
2141,OTL,2020,2035,0.000e+00
2141,OTL,2025,2025,1.783e+08
2141,OTL,2025,2030,1.783e+08
2141,OTL,2025,2035,0.000e+00
2141,OTL,2025,2040,2.339e+07
2141,OTL,2030,2030,1.152e+08
2141,OTL,2030,2035,1.152e+08
2141,OTL,2030,2040,1.152e+08
2141,OTL,2030,2045,1.152e+08
2141,OTL,2035,2035,9.759e+08
2141,OTL,2035,2040,9.867e+08
2141,OTL,2035,2045,9.867e+08
2141,OTL,2035,2050,1.799e+08
2141,OTL,2040,2040,0.000e+00
2141,OTL,2040,2045,0.000e+00
2141,OTL,2040,2050,0.000e+00
2141,OTL,2045,2045,0.000e+00
2141,OTL,2045,2050,0.000e+00
2141,OTL,2050,2050,0.000e+00
2141,CTL,2020,2020,0.000e+00
2141,CTL,2020,2025,0.000e+00
2141,CTL,2020,2030,0.000e+00
2141,CTL,2020,2035,0.000e+00
2141,CTL,2025,2025,0.000e+00
2141,CTL,2025,2030,0.000e+00
2141,CTL,2025,2035,0.000e+00
2141,CTL,2025,2040,0.000e+00
2141,CTL,2030,2030,0.000e+00
2141,CTL,2030,2035,0.000e+00
2141,CTL,2030,2040,0.000e+00
2141,CTL,2030,2045,0.000e+00
2141,CTL,2035,2035,0.000e+00
2141,CTL,2035,2040,0.000e+00
2141,CTL,2035,2045,0.000e+00
2141,CTL,2035,2050,0.000e+00
2141,CTL,2040,2040,0.000e+00
2141,CTL,2040,2045,0.000e+00
2141,CTL,2040,2050,0.000e+00
2141,CTL,2045,2045,0.000e+00
2141,CTL,2045,2050,0.000e+00
2141,CTL,2050,2050,0.000e+00
2141,PTL,2020,2020,0.000e+00
2141,PTL,2020,2025,0.000e+00
2141,PTL,2020,2030,0.000e+00
2141,PTL,2020,2035,0.000e+00
2141,PTL,2025,2025,0.000e+00
2141,PTL,2025,2030,0.000e+00
2141,PTL,2025,2035,0.000e+00
2141,PTL,2025,2040,0.000e+00
2141,PTL,2030,2030,0.000e+00
2141,PTL,2030,2035,0.000e+00
2141,PTL,2030,2040,0.000e+00
2141,PTL,2030,2045,0.000e+00
2141,PTL,2035,2035,0.000e+00
2141,PTL,2035,2040,0.000e+00
2141,PTL,2035,2045,0.000e+00
2141,PTL,2035,2050,0.000e+00
2141,PTL,2040,2040,2.664e-06
2141,PTL,2040,2045,3.165e+01
2141,PTL,2040,2050,3.165e+01
2141,PTL,2045,2045,0.000e+00
2141,PTL,2045,2050,0.000e+00
2141,PTL,2050,2050,3.760e+08
2141,BTL,2020,2020,0.000e+00
2141,BTL,2020,2025,0.000e+00
2141,BTL,2020,2030,0.000e+00
2141,BTL,2020,2035,0.000e+00
2141,BTL,2025,2025,0.000e+00
2141,BTL,2025,2030,0.000e+00
2141,BTL,2025,2035,0.000e+00
2141,BTL,2025,2040,0.000e+00
2141,BTL,2030,2030,0.000e+00
2141,BTL,2030,2035,0.000e+00
2141,BTL,2030,2040,0.000e+00
2141,BTL,2030,2045,0.000e+00
2141,BTL,2035,2035,0.000e+00
2141,BTL,2035,2040,0.000e+00
2141,BTL,2035,2045,0.000e+00
2141,BTL,2035,2050,0.000e+00
2141,BTL,2040,2040,0.000e+00
2141,BTL,2040,2045,0.000e+00
2141,BTL,2040,2050,0.000e+00
2141,BTL,2045,2045,0.000e+00
2141,BTL,2045,2050,0.000e+00
2141,BTL,2050,2050,0.000e+00
2142,OTL,2020,2020,7.184e+08
2142,OTL,2020,2025,7.184e+08
2142,OTL,2020,2030,7.184e+08
2142,OTL,2020,2035,6.990e+08
2142,OTL,2025,2025,1.783e+08
2142,OTL,2025,2030,1.783e+08
2142,OTL,2025,2035,1.783e+08
2142,OTL,2025,2040,1.783e+08
2142,OTL,2030,2030,1.152e+08
2142,OTL,2030,2035,1.152e+08
2142,OTL,2030,2040,1.152e+08
2142,OTL,2030,2045,1.152e+08
2142,OTL,2035,2035,0.000e+00
2142,OTL,2035,2040,0.000e+00
2142,OTL,2035,2045,0.000e+00
2142,OTL,2035,2050,0.000e+00
2142,OTL,2040,2040,7.332e+08
2142,OTL,2040,2045,7.332e+08
2142,OTL,2040,2050,7.332e+08
2142,OTL,2045,2045,0.000e+00
2142,OTL,2045,2050,0.000e+00
2142,OTL,2050,2050,0.000e+00
2142,CTL,2020,2020,0.000e+00
2142,CTL,2020,2025,0.000e+00
2142,CTL,2020,2030,0.000e+00
2142,CTL,2020,2035,0.000e+00
2142,CTL,2025,2025,0.000e+00
2142,CTL,2025,2030,0.000e+00
2142,CTL,2025,2035,0.000e+00
2142,CTL,2025,2040,0.000e+00
2142,CTL,2030,2030,0.000e+00
2142,CTL,2030,2035,0.000e+00
2142,CTL,2030,2040,0.000e+00
2142,CTL,2030,2045,0.000e+00
2142,CTL,2035,2035,0.000e+00
2142,CTL,2035,2040,0.000e+00
2142,CTL,2035,2045,0.000e+00
2142,CTL,2035,2050,0.000e+00
2142,CTL,2040,2040,0.000e+00
2142,CTL,2040,2045,0.000e+00
2142,CTL,2040,2050,0.000e+00
2142,CTL,2045,2045,0.000e+00
2142,CTL,2045,2050,0.000e+00
2142,CTL,2050,2050,0.000e+00
2142,PTL,2020,2020,0.000e+00
2142,PTL,2020,2025,0.000e+00
2142,PTL,2020,2030,0.000e+00
2142,PTL,2020,2035,0.000e+00
2142,PTL,2025,2025,0.000e+00
2142,PTL,2025,2030,0.000e+00
2142,PTL,2025,2035,0.000e+00
2142,PTL,2025,2040,0.000e+00
2142,PTL,2030,2030,3.659e+00
2142,PTL,2030,2035,0.000e+00
2142,PTL,2030,2040,3.659e+00
2142,PTL,2030,2045,3.659e+00
2142,PTL,2035,2035,4.347e+07
2142,PTL,2035,2040,4.347e+07
2142,PTL,2035,2045,4.347e+07
2142,PTL,2035,2050,4.347e+07
2142,PTL,2040,2040,0.000e+00
2142,PTL,2040,2045,0.000e+00
2142,PTL,2040,2050,0.000e+00
2142,PTL,2045,2045,6.821e+07
2142,PTL,2045,2050,6.821e+07
2142,PTL,2050,2050,2.065e+07
2142,BTL,2020,2020,0.000e+00
2142,BTL,2020,2025,0.000e+00
2142,BTL,2020,2030,0.000e+00
2142,BTL,2020,2035,0.000e+00
2142,BTL,2025,2025,0.000e+00
2142,BTL,2025,2030,0.000e+00
2142,BTL,2025,2035,0.000e+00
2142,BTL,2025,2040,0.000e+00
2142,BTL,2030,2030,0.000e+00
2142,BTL,2030,2035,0.000e+00
2142,BTL,2030,2040,0.000e+00
2142,BTL,2030,2045,0.000e+00
2142,BTL,2035,2035,0.000e+00
2142,BTL,2035,2040,0.000e+00
2142,BTL,2035,2045,0.000e+00
2142,BTL,2035,2050,0.000e+00
2142,BTL,2040,2040,0.000e+00
2142,BTL,2040,2045,0.000e+00
2142,BTL,2040,2050,0.000e+00
2142,BTL,2045,2045,0.000e+00
2142,BTL,2045,2050,0.000e+00
2142,BTL,2050,2050,0.000e+00
2143,OTL,2020,2020,7.184e+08
2143,OTL,2020,2025,7.184e+08
2143,OTL,2020,2030,7.184e+08
2143,OTL,2020,2035,0.000e+00
2143,OTL,2025,2025,1.783e+08
2143,OTL,2025,2030,1.783e+08
2143,OTL,2025,2035,0.000e+00
2143,OTL,2025,2040,0.000e+00
2143,OTL,2030,2030,6.186e+07
2143,OTL,2030,2035,6.186e+07
2143,OTL,2030,2040,0.000e+00
2143,OTL,2030,2045,0.000e+00
2143,OTL,2035,2035,0.000e+00
2143,OTL,2035,2040,0.000e+00
2143,OTL,2035,2045,0.000e+00
2143,OTL,2035,2050,0.000e+00
2143,OTL,2040,2040,0.000e+00
2143,OTL,2040,2045,0.000e+00
2143,OTL,2040,2050,0.000e+00
2143,OTL,2045,2045,0.000e+00
2143,OTL,2045,2050,0.000e+00
2143,OTL,2050,2050,0.000e+00
2143,CTL,2020,2020,0.000e+00
2143,CTL,2020,2025,0.000e+00
2143,CTL,2020,2030,0.000e+00
2143,CTL,2020,2035,0.000e+00
2143,CTL,2025,2025,0.000e+00
2143,CTL,2025,2030,0.000e+00
2143,CTL,2025,2035,0.000e+00
2143,CTL,2025,2040,0.000e+00
2143,CTL,2030,2030,0.000e+00
2143,CTL,2030,2035,0.000e+00
2143,CTL,2030,2040,0.000e+00
2143,CTL,2030,2045,0.000e+00
2143,CTL,2035,2035,0.000e+00
2143,CTL,2035,2040,0.000e+00
2143,CTL,2035,2045,0.000e+00
2143,CTL,2035,2050,0.000e+00
2143,CTL,2040,2040,0.000e+00
2143,CTL,2040,2045,0.000e+00
2143,CTL,2040,2050,0.000e+00
2143,CTL,2045,2045,0.000e+00
2143,CTL,2045,2050,0.000e+00
2143,CTL,2050,2050,0.000e+00
2143,PTL,2020,2020,1.665e-07
2143,PTL,2020,2025,1.665e-07
2143,PTL,2020,2030,1.665e-07
2143,PTL,2020,2035,1.665e-07
2143,PTL,2025,2025,1.978e+00
2143,PTL,2025,2030,1.978e+00
2143,PTL,2025,2035,1.978e+00
2143,PTL,2025,2040,1.978e+00
2143,PTL,2030,2030,2.350e+07
2143,PTL,2030,2035,2.350e+07
2143,PTL,2030,2040,2.350e+07
2143,PTL,2030,2045,2.350e+07
2143,PTL,2035,2035,4.299e+08
2143,PTL,2035,2040,4.299e+08
2143,PTL,2035,2045,4.299e+08
2143,PTL,2035,2050,4.299e+08
2143,PTL,2040,2040,4.231e+07
2143,PTL,2040,2045,2.540e+07
2143,PTL,2040,2050,2.540e+07
2143,PTL,2045,2045,6.603e+06
2143,PTL,2045,2050,0.000e+00
2143,PTL,2050,2050,0.000e+00
2143,BTL,2020,2020,0.000e+00
2143,BTL,2020,2025,0.000e+00
2143,BTL,2020,2030,0.000e+00
2143,BTL,2020,2035,0.000e+00
2143,BTL,2025,2025,0.000e+00
2143,BTL,2025,2030,0.000e+00
2143,BTL,2025,2035,0.000e+00
2143,BTL,2025,2040,0.000e+00
2143,BTL,2030,2030,0.000e+00
2143,BTL,2030,2035,0.000e+00
2143,BTL,2030,2040,0.000e+00
2143,BTL,2030,2045,0.000e+00
2143,BTL,2035,2035,0.000e+00
2143,BTL,2035,2040,0.000e+00
2143,BTL,2035,2045,0.000e+00
2143,BTL,2035,2050,0.000e+00
2143,BTL,2040,2040,0.000e+00
2143,BTL,2040,2045,0.000e+00
2143,BTL,2040,2050,0.000e+00
2143,BTL,2045,2045,0.000e+00
2143,BTL,2045,2050,0.000e+00
2143,BTL,2050,2050,0.000e+00
